Date,Platinum,Palladium,Rhodium,Iridium,Ruthenium
21/11/2002,591.0000,277.0000,715.0000,190.0000,57.0000
22/11/2002,597.0000,279.0000,715.0000,190.0000,57.0000
25/11/2002,598.0000,271.0000,715.0000,190.0000,57.0000
26/11/2002,589.0000,262.0000,705.0000,180.0000,54.0000
27/11/2002,589.0000,267.0000,705.0000,180.0000,54.0000
28/11/2002,588.0000,267.0000,695.0000,180.0000,54.0000
29/11/2002,589.0000,266.0000,695.0000,180.0000,54.0000
02/12/2002,595.0000,263.0000,695.0000,170.0000,50.0000
03/12/2002,592.0000,263.0000,695.0000,170.0000,50.0000
04/12/2002,593.0000,264.0000,685.0000,170.0000,50.0000
05/12/2002,596.0000,257.0000,675.0000,170.0000,50.0000
06/12/2002,600.0000,250.0000,675.0000,160.0000,46.0000
09/12/2002,602.0000,251.0000,665.0000,160.0000,46.0000
10/12/2002,602.0000,249.0000,650.0000,160.0000,46.0000
11/12/2002,598.0000,248.0000,635.0000,160.0000,46.0000
12/12/2002,597.0000,245.0000,625.0000,150.0000,46.0000
13/12/2002,604.0000,245.0000,625.0000,150.0000,46.0000
16/12/2002,608.0000,241.0000,605.0000,150.0000,46.0000
17/12/2002,610.0000,236.0000,595.0000,150.0000,46.0000
18/12/2002,601.0000,242.0000,575.0000,150.0000,46.0000
19/12/2002,607.0000,249.0000,565.0000,150.0000,46.0000
20/12/2002,597.0000,240.0000,565.0000,150.0000,46.0000
23/12/2002,595.0000,224.0000,545.0000,125.0000,40.0000
24/12/2002,589.0000,227.0000,500.0000,125.0000,40.0000
27/12/2002,594.0000,235.0000,500.0000,125.0000,40.0000
30/12/2002,597.0000,239.0000,500.0000,125.0000,40.0000
31/12/2002,599.0000,239.0000,485.0000,125.0000,40.0000
17/01/2003,625.0000,251.0000,640.0000,115.0000,40.0000
20/01/2003,629.0000,260.0000,630.0000,115.0000,38.0000
21/01/2003,634.0000,262.0000,630.0000,100.0000,38.0000
22/01/2003,642.0000,266.0000,620.0000,100.0000,38.0000
23/01/2003,647.0000,270.0000,620.0000,100.0000,38.0000
24/01/2003,655.0000,270.0000,620.0000,100.0000,38.0000
27/01/2003,648.0000,268.0000,620.0000,100.0000,38.0000
28/01/2003,643.0000,268.0000,620.0000,100.0000,38.0000
29/01/2003,648.0000,267.0000,620.0000,100.0000,38.0000
30/01/2003,674.0000,268.0000,620.0000,100.0000,38.0000
31/01/2003,673.0000,260.0000,620.0000,100.0000,38.0000
03/02/2003,685.0000,259.0000,620.0000,100.0000,38.0000
04/02/2003,708.0000,269.0000,620.0000,100.0000,38.0000
05/02/2003,695.0000,268.0000,620.0000,100.0000,38.0000
06/02/2003,679.0000,267.0000,620.0000,100.0000,38.0000
07/02/2003,695.0000,255.0000,620.0000,100.0000,38.0000
10/02/2003,690.0000,254.0000,620.0000,100.0000,38.0000
11/02/2003,682.0000,252.0000,620.0000,100.0000,38.0000
12/02/2003,690.0000,252.0000,620.0000,100.0000,38.0000
13/02/2003,690.0000,254.0000,620.0000,100.0000,38.0000
14/02/2003,701.0000,256.0000,620.0000,100.0000,38.0000
17/02/2003,690.0000,254.0000,620.0000,100.0000,36.0000
18/02/2003,687.0000,256.0000,620.0000,100.0000,36.0000
19/02/2003,670.0000,253.0000,620.0000,100.0000,36.0000
20/02/2003,678.0000,254.0000,620.0000,100.0000,36.0000
21/02/2003,666.0000,255.0000,620.0000,100.0000,36.0000
24/02/2003,670.0000,253.0000,620.0000,100.0000,36.0000
25/02/2003,681.0000,253.0000,610.0000,100.0000,36.0000
26/02/2003,677.0000,253.0000,610.0000,100.0000,36.0000
27/02/2003,684.0000,252.0000,610.0000,100.0000,36.0000
28/02/2003,679.0000,245.0000,600.0000,100.0000,36.0000
03/03/2003,685.0000,244.0000,600.0000,100.0000,36.0000
04/03/2003,692.0000,240.0000,600.0000,100.0000,36.0000
05/03/2003,702.0000,240.0000,590.0000,100.0000,36.0000
06/03/2003,700.0000,238.0000,590.0000,100.0000,36.0000
07/03/2003,695.0000,238.0000,590.0000,100.0000,36.0000
10/03/2003,697.0000,242.0000,590.0000,100.0000,36.0000
11/03/2003,707.0000,244.0000,580.0000,100.0000,36.0000
12/03/2003,703.0000,243.0000,580.0000,100.0000,36.0000
13/03/2003,705.0000,239.0000,570.0000,100.0000,36.0000
14/03/2003,690.0000,232.0000,570.0000,100.0000,36.0000
17/03/2003,700.0000,234.0000,570.0000,100.0000,36.0000
18/03/2003,688.0000,235.0000,570.0000,100.0000,36.0000
19/03/2003,681.0000,234.0000,570.0000,100.0000,36.0000
20/03/2003,675.0000,234.0000,570.0000,100.0000,36.0000
21/03/2003,665.0000,232.0000,570.0000,100.0000,36.0000
24/03/2003,661.0000,227.0000,570.0000,100.0000,36.0000
25/03/2003,657.0000,215.0000,560.0000,100.0000,36.0000
26/03/2003,646.0000,206.0000,560.0000,100.0000,36.0000
27/03/2003,650.0000,196.0000,550.0000,100.0000,36.0000
28/03/2003,636.0000,197.0000,550.0000,100.0000,36.0000
31/03/2003,647.0000,190.0000,550.0000,100.0000,36.0000
01/04/2003,646.0000,183.0000,550.0000,100.0000,36.0000
02/04/2003,638.0000,179.0000,550.0000,100.0000,36.0000
03/04/2003,623.0000,179.0000,540.0000,100.0000,36.0000
04/04/2003,615.0000,177.0000,540.0000,90.0000,36.0000
07/04/2003,621.0000,178.0000,540.0000,90.0000,36.0000
08/04/2003,613.0000,172.0000,540.0000,90.0000,36.0000
09/04/2003,625.0000,174.0000,540.0000,90.0000,36.0000
10/04/2003,630.0000,175.0000,530.0000,90.0000,36.0000
11/04/2003,627.0000,174.0000,520.0000,90.0000,36.0000
14/04/2003,627.0000,170.0000,520.0000,90.0000,36.0000
15/04/2003,626.0000,166.0000,510.0000,90.0000,36.0000
16/04/2003,625.0000,163.0000,510.0000,90.0000,36.0000
17/04/2003,629.0000,150.0000,490.0000,90.0000,36.0000
22/04/2003,639.0000,159.0000,490.0000,90.0000,36.0000
23/04/2003,645.0000,163.0000,470.0000,90.0000,34.0000
24/04/2003,641.0000,157.0000,460.0000,90.0000,34.0000
25/04/2003,638.0000,155.0000,450.0000,90.0000,34.0000
28/04/2003,631.0000,150.0000,440.0000,90.0000,32.0000
29/04/2003,619.0000,151.0000,450.0000,90.0000,32.0000
30/04/2003,609.0000,152.0000,465.0000,90.0000,30.0000
01/05/2003,608.0000,156.0000,485.0000,90.0000,30.0000
02/05/2003,608.0000,155.0000,500.0000,90.0000,30.0000
05/05/2003,608.0000,156.0000,500.0000,90.0000,30.0000
06/05/2003,608.0000,156.0000,520.0000,90.0000,30.0000
07/05/2003,630.0000,160.0000,520.0000,90.0000,30.0000
08/05/2003,639.0000,165.0000,565.0000,90.0000,30.0000
09/05/2003,641.0000,164.0000,580.0000,90.0000,30.0000
12/05/2003,644.0000,156.0000,580.0000,90.0000,30.0000
13/05/2003,665.0000,160.0000,590.0000,90.0000,30.0000
14/05/2003,663.0000,162.0000,590.0000,90.0000,30.0000
15/05/2003,663.0000,160.0000,575.0000,90.0000,30.0000
16/05/2003,664.0000,160.0000,575.0000,90.0000,30.0000
19/05/2003,659.0000,160.0000,565.0000,90.0000,30.0000
20/05/2003,667.0000,165.0000,565.0000,90.0000,30.0000
21/05/2003,679.0000,176.0000,565.0000,90.0000,30.0000
22/05/2003,674.0000,180.0000,565.0000,90.0000,33.0000
23/05/2003,666.0000,170.0000,565.0000,90.0000,33.0000
26/05/2003,675.0000,188.0000,555.0000,90.0000,33.0000
27/05/2003,682.0000,202.0000,555.0000,90.0000,33.0000
28/05/2003,682.0000,205.0000,555.0000,90.0000,33.0000
29/05/2003,658.0000,188.0000,555.0000,90.0000,33.0000
30/05/2003,649.0000,188.0000,540.0000,90.0000,33.0000
02/06/2003,641.0000,185.0000,530.0000,90.0000,33.0000
03/06/2003,650.0000,192.0000,530.0000,90.0000,33.0000
04/06/2003,667.0000,194.0000,520.0000,90.0000,33.0000
05/06/2003,672.0000,191.0000,510.0000,90.0000,33.0000
06/06/2003,668.0000,185.0000,500.0000,90.0000,33.0000
09/06/2003,659.0000,178.0000,500.0000,90.0000,33.0000
10/06/2003,661.0000,174.0000,500.0000,90.0000,33.0000
11/06/2003,659.0000,176.0000,500.0000,90.0000,33.0000
12/06/2003,652.0000,178.0000,500.0000,90.0000,33.0000
13/06/2003,657.0000,185.0000,500.0000,90.0000,33.0000
16/06/2003,673.0000,190.0000,500.0000,90.0000,33.0000
17/06/2003,672.0000,186.0000,500.0000,90.0000,33.0000
18/06/2003,665.0000,179.0000,500.0000,90.0000,33.0000
19/06/2003,668.0000,179.0000,500.0000,90.0000,33.0000
20/06/2003,681.0000,180.0000,500.0000,90.0000,33.0000
23/06/2003,670.0000,181.0000,500.0000,90.0000,33.0000
24/06/2003,670.0000,181.0000,500.0000,90.0000,33.0000
25/06/2003,669.0000,179.0000,500.0000,90.0000,33.0000
26/06/2003,669.0000,181.0000,500.0000,90.0000,33.0000
27/06/2003,660.0000,180.0000,500.0000,90.0000,33.0000
30/06/2003,668.0000,178.0000,500.0000,90.0000,33.0000
01/07/2003,674.0000,181.0000,500.0000,90.0000,33.0000
02/07/2003,677.0000,187.0000,500.0000,90.0000,33.0000
03/07/2003,677.0000,187.0000,500.0000,90.0000,33.0000
04/07/2003,680.0000,188.0000,500.0000,90.0000,33.0000
07/07/2003,680.0000,187.0000,500.0000,90.0000,33.0000
08/07/2003,671.0000,181.0000,500.0000,90.0000,33.0000
09/07/2003,667.0000,176.0000,500.0000,90.0000,33.0000
10/07/2003,676.0000,175.0000,490.0000,90.0000,33.0000
11/07/2003,675.0000,176.0000,490.0000,90.0000,33.0000
14/07/2003,680.0000,177.0000,490.0000,90.0000,33.0000
15/07/2003,685.0000,176.0000,490.0000,90.0000,33.0000
16/07/2003,690.0000,175.0000,490.0000,90.0000,33.0000
17/07/2003,689.0000,174.0000,490.0000,90.0000,33.0000
18/07/2003,689.0000,169.0000,490.0000,90.0000,33.0000
21/07/2003,689.0000,167.0000,490.0000,90.0000,33.0000
22/07/2003,691.0000,167.0000,490.0000,90.0000,33.0000
23/07/2003,692.0000,166.0000,490.0000,90.0000,33.0000
24/07/2003,697.0000,170.0000,490.0000,90.0000,33.0000
25/07/2003,692.0000,170.0000,490.0000,90.0000,33.0000
28/07/2003,693.0000,169.0000,500.0000,90.0000,33.0000
29/07/2003,703.0000,175.0000,500.0000,90.0000,33.0000
30/07/2003,695.0000,179.0000,500.0000,90.0000,33.0000
31/07/2003,689.0000,177.0000,500.0000,90.0000,33.0000
01/08/2003,687.0000,184.0000,500.0000,90.0000,33.0000
04/08/2003,678.0000,185.0000,525.0000,90.0000,33.0000
05/08/2003,685.0000,182.0000,525.0000,90.0000,33.0000
06/08/2003,685.0000,178.0000,560.0000,90.0000,33.0000
07/08/2003,684.0000,177.0000,550.0000,90.0000,33.0000
08/08/2003,682.0000,180.0000,540.0000,90.0000,33.0000
11/08/2003,686.0000,177.0000,540.0000,90.0000,33.0000
12/08/2003,695.0000,180.0000,530.0000,90.0000,33.0000
13/08/2003,695.0000,176.0000,530.0000,90.0000,33.0000
14/08/2003,693.0000,173.0000,520.0000,90.0000,33.0000
15/08/2003,700.0000,176.0000,500.0000,90.0000,33.0000
18/08/2003,703.0000,180.0000,500.0000,90.0000,33.0000
19/08/2003,698.0000,180.0000,500.0000,90.0000,33.0000
20/08/2003,708.0000,181.0000,500.0000,90.0000,33.0000
21/08/2003,706.0000,185.0000,500.0000,90.0000,33.0000
22/08/2003,702.0000,189.0000,500.0000,90.0000,33.0000
25/08/2003,695.0000,192.0000,500.0000,90.0000,33.0000
26/08/2003,695.0000,199.0000,500.0000,90.0000,33.0000
27/08/2003,698.0000,205.0000,500.0000,90.0000,33.0000
28/08/2003,709.0000,205.0000,500.0000,90.0000,33.0000
29/08/2003,710.0000,203.0000,500.0000,90.0000,33.0000
01/09/2003,712.0000,205.0000,500.0000,90.0000,33.0000
02/09/2003,717.0000,204.0000,500.0000,90.0000,33.0000
03/09/2003,717.0000,201.0000,500.0000,90.0000,33.0000
04/09/2003,715.0000,201.0000,500.0000,90.0000,33.0000
05/09/2003,714.0000,207.0000,500.0000,90.0000,33.0000
08/09/2003,714.0000,219.0000,500.0000,90.0000,33.0000
09/09/2003,709.0000,223.0000,500.0000,90.0000,33.0000
10/09/2003,710.0000,230.0000,500.0000,90.0000,33.0000
11/09/2003,703.0000,221.0000,500.0000,90.0000,33.0000
12/09/2003,703.0000,220.0000,500.0000,90.0000,33.0000
15/09/2003,700.0000,214.0000,500.0000,90.0000,33.0000
16/09/2003,702.0000,207.0000,500.0000,90.0000,33.0000
17/09/2003,696.0000,221.0000,500.0000,90.0000,33.0000
18/09/2003,702.0000,219.0000,500.0000,90.0000,33.0000
19/09/2003,704.0000,215.0000,500.0000,90.0000,33.0000
22/09/2003,708.0000,225.0000,500.0000,90.0000,33.0000
23/09/2003,708.0000,219.0000,500.0000,90.0000,33.0000
24/09/2003,708.0000,219.0000,500.0000,90.0000,33.0000
25/09/2003,712.0000,223.0000,500.0000,90.0000,33.0000
26/09/2003,714.0000,219.0000,500.0000,90.0000,33.0000
29/09/2003,707.0000,208.0000,500.0000,90.0000,33.0000
30/09/2003,708.0000,209.0000,500.0000,90.0000,33.0000
01/10/2003,715.0000,214.0000,500.0000,90.0000,33.0000
02/10/2003,717.0000,216.0000,500.0000,90.0000,33.0000
03/10/2003,715.0000,214.0000,500.0000,90.0000,33.0000
06/10/2003,713.0000,212.0000,500.0000,90.0000,33.0000
07/10/2003,720.0000,210.0000,500.0000,90.0000,33.0000
08/10/2003,733.0000,209.0000,500.0000,90.0000,33.0000
09/10/2003,735.0000,214.0000,500.0000,90.0000,33.0000
10/10/2003,734.0000,212.0000,500.0000,90.0000,33.0000
13/10/2003,734.0000,210.0000,500.0000,90.0000,33.0000
14/10/2003,734.0000,208.0000,500.0000,90.0000,33.0000
15/10/2003,734.0000,206.0000,500.0000,90.0000,33.0000
16/10/2003,730.0000,194.0000,500.0000,90.0000,33.0000
17/10/2003,728.0000,193.0000,500.0000,90.0000,33.0000
20/10/2003,733.0000,196.0000,500.0000,90.0000,33.0000
21/10/2003,743.0000,197.0000,500.0000,90.0000,33.0000
22/10/2003,740.0000,198.0000,500.0000,90.0000,33.0000
23/10/2003,744.0000,203.0000,500.0000,90.0000,33.0000
24/10/2003,744.0000,201.0000,500.0000,90.0000,33.0000
27/10/2003,745.0000,197.0000,500.0000,90.0000,33.0000
28/10/2003,748.0000,197.0000,500.0000,90.0000,33.0000
29/10/2003,754.0000,199.0000,500.0000,90.0000,33.0000
30/10/2003,760.0000,204.0000,500.0000,90.0000,33.0000
31/10/2003,755.0000,209.0000,500.0000,90.0000,33.0000
03/11/2003,749.0000,210.0000,500.0000,87.0000,35.0000
04/11/2003,745.0000,210.0000,500.0000,87.0000,35.0000
05/11/2003,758.0000,209.0000,500.0000,87.0000,35.0000
06/11/2003,763.0000,208.0000,500.0000,87.0000,35.0000
07/11/2003,761.0000,207.0000,500.0000,87.0000,35.0000
10/11/2003,761.0000,206.0000,500.0000,87.0000,35.0000
11/11/2003,762.0000,205.0000,500.0000,87.0000,35.0000
12/11/2003,760.0000,199.0000,500.0000,87.0000,35.0000
13/11/2003,767.0000,199.0000,500.0000,87.0000,35.0000
14/11/2003,775.0000,203.0000,510.0000,87.0000,35.0000
17/11/2003,767.0000,200.0000,510.0000,87.0000,37.0000
18/11/2003,763.0000,197.0000,510.0000,87.0000,37.0000
19/11/2003,776.0000,200.0000,510.0000,87.0000,37.0000
20/11/2003,767.0000,197.0000,510.0000,87.0000,37.0000
21/11/2003,768.0000,195.0000,510.0000,87.0000,39.0000
24/11/2003,765.0000,195.0000,510.0000,87.0000,39.0000
25/11/2003,759.0000,192.0000,510.0000,87.0000,39.0000
26/11/2003,763.0000,190.0000,510.0000,87.0000,41.0000
27/11/2003,769.0000,190.0000,510.0000,87.0000,41.0000
28/11/2003,765.0000,190.0000,500.0000,87.0000,41.0000
01/12/2003,772.0000,193.0000,500.0000,87.0000,41.0000
02/12/2003,775.0000,190.0000,500.0000,87.0000,41.0000
03/12/2003,780.0000,192.0000,500.0000,87.0000,41.0000
04/12/2003,783.0000,194.0000,500.0000,87.0000,41.0000
05/12/2003,790.0000,199.0000,500.0000,87.0000,41.0000
08/12/2003,797.0000,201.0000,500.0000,87.0000,41.0000
09/12/2003,804.0000,206.0000,500.0000,87.0000,41.0000
10/12/2003,804.0000,206.0000,500.0000,87.0000,41.0000
11/12/2003,812.0000,212.0000,500.0000,87.0000,41.0000
12/12/2003,813.0000,208.0000,500.0000,87.0000,41.0000
15/12/2003,828.0000,209.0000,500.0000,87.0000,41.0000
16/12/2003,830.0000,205.0000,500.0000,87.0000,41.0000
17/12/2003,835.0000,202.0000,500.0000,87.0000,41.0000
18/12/2003,840.0000,202.0000,500.0000,87.0000,41.0000
19/12/2003,836.0000,200.0000,500.0000,87.0000,41.0000
22/12/2003,825.0000,199.0000,500.0000,87.0000,41.0000
23/12/2003,809.0000,201.0000,500.0000,87.0000,41.0000
24/12/2003,814.0000,203.0000,500.0000,87.0000,41.0000
29/12/2003,825.0000,201.0000,500.0000,87.0000,41.0000
30/12/2003,815.0000,200.0000,500.0000,87.0000,41.0000
31/12/2003,814.0000,197.0000,500.0000,87.0000,41.0000
02/01/2004,816.0000,196.0000,500.0000,87.0000,41.0000
05/01/2004,829.0000,197.0000,500.0000,87.0000,41.0000
06/01/2004,849.0000,202.0000,500.0000,87.0000,41.0000
07/01/2004,846.0000,200.0000,500.0000,87.0000,41.0000
08/01/2004,846.0000,202.0000,500.0000,87.0000,41.0000
09/01/2004,854.0000,201.0000,500.0000,87.0000,42.0000
12/01/2004,856.0000,205.0000,500.0000,87.0000,42.0000
13/01/2004,867.0000,215.0000,510.0000,87.0000,42.0000
14/01/2004,867.0000,219.0000,510.0000,87.0000,42.0000
15/01/2004,856.0000,214.0000,510.0000,87.0000,42.0000
16/01/2004,855.0000,211.0000,520.0000,87.0000,43.0000
19/01/2004,863.0000,217.0000,520.0000,87.0000,43.0000
20/01/2004,859.0000,217.0000,520.0000,87.0000,43.0000
21/01/2004,867.0000,220.0000,520.0000,87.0000,43.0000
22/01/2004,865.0000,236.0000,520.0000,87.0000,43.0000
23/01/2004,865.0000,250.0000,510.0000,87.0000,43.0000
26/01/2004,857.0000,248.0000,510.0000,87.0000,43.0000
27/01/2004,855.0000,236.0000,510.0000,87.0000,43.0000
28/01/2004,861.0000,240.0000,510.0000,87.0000,43.0000
29/01/2004,854.0000,242.0000,510.0000,87.0000,43.0000
30/01/2004,832.0000,230.0000,510.0000,87.0000,43.0000
02/02/2004,830.0000,233.0000,515.0000,87.0000,43.0000
03/02/2004,828.0000,231.0000,525.0000,87.0000,43.0000
04/02/2004,826.0000,234.0000,560.0000,87.0000,43.0000
05/02/2004,827.0000,239.0000,560.0000,87.0000,43.0000
06/02/2004,825.0000,239.0000,550.0000,87.0000,43.0000
09/02/2004,838.0000,240.0000,550.0000,87.0000,43.0000
10/02/2004,841.0000,239.0000,540.0000,90.0000,44.0000
11/02/2004,840.0000,240.0000,540.0000,90.0000,44.0000
12/02/2004,848.0000,241.0000,540.0000,90.0000,44.0000
13/02/2004,855.0000,245.0000,550.0000,90.0000,45.0000
16/02/2004,850.0000,243.0000,550.0000,90.0000,45.0000
17/02/2004,855.0000,243.0000,550.0000,90.0000,45.0000
18/02/2004,866.0000,245.0000,580.0000,100.0000,46.0000
19/02/2004,861.0000,246.0000,580.0000,100.0000,48.0000
20/02/2004,859.0000,245.0000,580.0000,100.0000,52.0000
23/02/2004,844.0000,233.0000,600.0000,100.0000,56.0000
24/02/2004,859.0000,231.0000,600.0000,110.0000,58.0000
25/02/2004,863.0000,237.0000,630.0000,120.0000,62.0000
26/02/2004,867.0000,231.0000,650.0000,120.0000,62.0000
27/02/2004,874.0000,230.0000,700.0000,130.0000,75.0000
01/03/2004,895.0000,236.0000,715.0000,130.0000,75.0000
02/03/2004,890.0000,241.0000,800.0000,150.0000,75.0000
03/03/2004,882.0000,240.0000,900.0000,150.0000,75.0000
04/03/2004,884.0000,240.0000,900.0000,160.0000,75.0000
05/03/2004,885.0000,247.0000,900.0000,175.0000,75.0000
08/03/2004,895.0000,259.0000,875.0000,175.0000,75.0000
09/03/2004,898.0000,261.0000,875.0000,200.0000,75.0000
10/03/2004,909.0000,262.0000,850.0000,220.0000,75.0000
11/03/2004,907.0000,272.0000,825.0000,230.0000,72.0000
12/03/2004,912.0000,280.0000,825.0000,230.0000,70.0000
15/03/2004,912.0000,285.0000,825.0000,230.0000,70.0000
16/03/2004,904.0000,283.0000,825.0000,230.0000,70.0000
17/03/2004,909.0000,284.0000,825.0000,230.0000,70.0000
18/03/2004,904.0000,275.0000,825.0000,230.0000,70.0000
19/03/2004,899.0000,280.0000,800.0000,230.0000,70.0000
22/03/2004,897.0000,278.0000,780.0000,230.0000,70.0000
23/03/2004,911.0000,290.0000,760.0000,230.0000,70.0000
24/03/2004,925.0000,289.0000,760.0000,230.0000,70.0000
25/03/2004,914.0000,282.0000,760.0000,230.0000,70.0000
26/03/2004,914.0000,287.0000,760.0000,230.0000,68.0000
29/03/2004,910.0000,287.0000,760.0000,230.0000,68.0000
30/03/2004,891.0000,288.0000,760.0000,230.0000,68.0000
31/03/2004,900.0000,288.0000,760.0000,230.0000,68.0000
01/04/2004,914.0000,288.0000,760.0000,230.0000,65.0000
02/04/2004,918.0000,300.0000,775.0000,230.0000,65.0000
05/04/2004,906.0000,316.0000,775.0000,230.0000,65.0000
06/04/2004,888.0000,315.0000,775.0000,230.0000,65.0000
07/04/2004,892.0000,320.0000,810.0000,230.0000,65.0000
08/04/2004,893.0000,326.0000,810.0000,230.0000,65.0000
13/04/2004,937.0000,337.0000,810.0000,230.0000,65.0000
14/04/2004,926.0000,328.0000,830.0000,230.0000,65.0000
15/04/2004,930.0000,325.0000,830.0000,230.0000,65.0000
16/04/2004,923.0000,316.0000,830.0000,230.0000,65.0000
19/04/2004,937.0000,318.0000,830.0000,230.0000,65.0000
20/04/2004,930.0000,321.0000,830.0000,230.0000,65.0000
21/04/2004,903.0000,304.0000,830.0000,230.0000,65.0000
22/04/2004,880.0000,282.0000,830.0000,230.0000,65.0000
23/04/2004,847.0000,262.0000,830.0000,230.0000,65.0000
26/04/2004,832.0000,272.0000,830.0000,230.0000,65.0000
27/04/2004,850.0000,278.0000,815.0000,220.0000,65.0000
28/04/2004,840.0000,280.0000,815.0000,220.0000,65.0000
29/04/2004,803.0000,241.0000,815.0000,220.0000,65.0000
30/04/2004,800.0000,250.0000,815.0000,220.0000,65.0000
03/05/2004,803.0000,260.0000,815.0000,220.0000,65.0000
04/05/2004,814.0000,263.0000,815.0000,220.0000,65.0000
05/05/2004,824.0000,260.0000,815.0000,215.0000,62.0000
06/05/2004,809.0000,252.0000,815.0000,215.0000,62.0000
07/05/2004,796.0000,255.0000,815.0000,215.0000,62.0000
10/05/2004,777.0000,237.0000,815.0000,215.0000,62.0000
11/05/2004,790.0000,239.0000,815.0000,215.0000,62.0000
12/05/2004,792.0000,238.0000,815.0000,215.0000,62.0000
13/05/2004,801.0000,244.0000,815.0000,215.0000,62.0000
14/05/2004,794.0000,244.0000,815.0000,215.0000,60.0000
17/05/2004,818.0000,247.0000,815.0000,215.0000,60.0000
18/05/2004,808.0000,243.0000,815.0000,215.0000,60.0000
19/05/2004,808.0000,239.0000,815.0000,215.0000,60.0000
20/05/2004,810.0000,243.0000,815.0000,215.0000,60.0000
21/05/2004,810.0000,240.0000,815.0000,215.0000,60.0000
24/05/2004,825.0000,252.0000,815.0000,215.0000,60.0000
25/05/2004,834.0000,256.0000,815.0000,215.0000,60.0000
26/05/2004,840.0000,255.0000,815.0000,215.0000,60.0000
27/05/2004,847.0000,254.0000,825.0000,210.0000,60.0000
28/05/2004,846.0000,253.0000,825.0000,210.0000,60.0000
01/06/2004,845.0000,254.0000,825.0000,210.0000,60.0000
02/06/2004,847.0000,255.0000,830.0000,210.0000,60.0000
03/06/2004,835.0000,248.0000,840.0000,210.0000,60.0000
04/06/2004,833.0000,247.0000,840.0000,210.0000,60.0000
07/06/2004,835.0000,243.0000,840.0000,210.0000,60.0000
08/06/2004,839.0000,243.0000,840.0000,210.0000,60.0000
09/06/2004,822.0000,235.0000,840.0000,210.0000,60.0000
10/06/2004,799.0000,215.0000,840.0000,210.0000,60.0000
11/06/2004,797.0000,222.0000,840.0000,210.0000,60.0000
14/06/2004,796.0000,217.0000,840.0000,210.0000,60.0000
15/06/2004,778.0000,217.0000,850.0000,210.0000,60.0000
16/06/2004,784.0000,222.0000,860.0000,210.0000,60.0000
17/06/2004,780.0000,223.0000,860.0000,210.0000,60.0000
18/06/2004,798.0000,227.0000,870.0000,210.0000,60.0000
21/06/2004,814.0000,231.0000,870.0000,210.0000,60.0000
22/06/2004,809.0000,228.0000,880.0000,210.0000,60.0000
23/06/2004,812.0000,225.0000,890.0000,210.0000,60.0000
24/06/2004,809.0000,224.0000,900.0000,210.0000,60.0000
25/06/2004,814.0000,232.0000,950.0000,210.0000,60.0000
28/06/2004,801.0000,226.0000,950.0000,210.0000,60.0000
29/06/2004,781.0000,224.0000,970.0000,210.0000,60.0000
30/06/2004,792.0000,225.0000,970.0000,210.0000,60.0000
01/07/2004,786.0000,218.0000,960.0000,210.0000,60.0000
02/07/2004,784.0000,215.0000,950.0000,210.0000,60.0000
05/07/2004,784.0000,217.0000,940.0000,210.0000,60.0000
06/07/2004,777.0000,215.0000,940.0000,210.0000,60.0000
07/07/2004,790.0000,220.0000,940.0000,210.0000,60.0000
08/07/2004,809.0000,227.0000,940.0000,210.0000,60.0000
09/07/2004,817.0000,227.0000,930.0000,210.0000,60.0000
12/07/2004,826.0000,228.0000,930.0000,210.0000,60.0000
13/07/2004,816.0000,225.0000,930.0000,205.0000,60.0000
14/07/2004,818.0000,223.0000,930.0000,205.0000,60.0000
15/07/2004,823.0000,226.0000,930.0000,205.0000,60.0000
16/07/2004,820.0000,226.0000,930.0000,205.0000,60.0000
19/07/2004,827.0000,227.0000,950.0000,205.0000,60.0000
20/07/2004,840.0000,227.0000,990.0000,205.0000,60.0000
21/07/2004,834.0000,230.0000,1000.0000,205.0000,60.0000
22/07/2004,830.0000,227.0000,1000.0000,205.0000,60.0000
23/07/2004,819.0000,224.0000,1020.0000,205.0000,60.0000
26/07/2004,821.0000,223.0000,1020.0000,205.0000,60.0000
27/07/2004,810.0000,221.0000,1030.0000,205.0000,60.0000
28/07/2004,804.0000,220.0000,1040.0000,205.0000,60.0000
29/07/2004,816.0000,216.0000,1060.0000,205.0000,60.0000
30/07/2004,818.0000,217.0000,1060.0000,205.0000,60.0000
02/08/2004,828.0000,219.0000,1070.0000,205.0000,60.0000
03/08/2004,832.0000,220.0000,1100.0000,205.0000,60.0000
04/08/2004,836.0000,218.0000,1120.0000,205.0000,62.0000
05/08/2004,830.0000,218.0000,1200.0000,205.0000,62.0000
06/08/2004,834.0000,214.0000,1300.0000,205.0000,62.0000
09/08/2004,839.0000,217.0000,1400.0000,205.0000,65.0000
10/08/2004,840.0000,218.0000,1525.0000,205.0000,65.0000
11/08/2004,847.0000,217.0000,1525.0000,205.0000,65.0000
12/08/2004,846.0000,215.0000,1475.0000,205.0000,65.0000
13/08/2004,852.0000,215.0000,1350.0000,205.0000,65.0000
16/08/2004,872.0000,214.0000,1350.0000,205.0000,65.0000
17/08/2004,879.0000,217.0000,1350.0000,205.0000,65.0000
18/08/2004,863.0000,216.0000,1325.0000,205.0000,65.0000
19/08/2004,865.0000,222.0000,1300.0000,205.0000,65.0000
20/08/2004,854.0000,223.0000,1250.0000,205.0000,65.0000
